Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml)
9/26/2023 13:36,Thomas's Bar,Rum,Captain Morgan,3426.05,0,435.34,2990.71
9/26/2023 12:58,Thomas's Bar,Beer,Miller,983.63,0,983.63,0
9/27/2023 20:01,Smith's Bar,Whiskey,Jim Beam,5311.15,0,392.58,4918.57
9/27/2023 12:18,Smith's Bar,Wine,Yellow Tail,10123.94,0,172.41,9951.53
9/27/2023 19:46,Smith's Bar,Rum,Malibu,3807.33,0,246.49,3560.84
9/27/2023 12:41,Smith's Bar,Beer,Miller,8.53E-14,807.94,298.51,509.43
9/27/2023 12:18,Johnson's Bar,Beer,Heineken,8224.14,0,283.52,7940.62
9/27/2023 16:26,Johnson's Bar,Vodka,Smirnoff,1510.19,0,394.03,1116.16
9/27/2023 16:04,Johnson's Bar,Rum,Captain Morgan,1242.29,0,581.63,660.66
9/27/2023 13:13,Johnson's Bar,Whiskey,Jameson,7.39E-13,0,0,7.39E-13
9/27/2023 12:13,Brown's Bar,Whiskey,Jack Daniels,1.14E-13,0,0,1.14E-13
9/27/2023 17:44,Brown's Bar,Beer,Budweiser,3696.71,0,304.35,3392.36
9/27/2023 17:43,Brown's Bar,Wine,Barefoot,2144.18,1515.25,340.33,3319.1
9/27/2023 15:38,Taylor's Bar,Whiskey,Jim Beam,2178.41,0,227.11,1951.3
9/27/2023 10:51,Taylor's Bar,Rum,Captain Morgan,663.66,985.61,118.19,1531.08
9/27/2023 13:43,Anderson's Bar,Wine,Barefoot,7546.53,0,515,7031.53
9/27/2023 10:35,Anderson's Bar,Beer,Budweiser,307.23,0,145.55,161.68
9/27/2023 12:48,Thomas's Bar,Rum,Bacardi,5804.9,0,339.7,5465.2
9/27/2023 20:09,Thomas's Bar,Wine,Barefoot,678.29,1604.4,202.3,2080.39
9/27/2023 22:24,Thomas's Bar,Vodka,Smirnoff,4814.05,1367.27,430.29,5751.03
9/27/2023 21:25,Thomas's Bar,Whiskey,Jack Daniels,7190.93,0,437.6,6753.33
9/28/2023 16:12,Smith's Bar,Vodka,Smirnoff,1051.39,0,505.01,546.38
9/28/2023 14:52,Smith's Bar,Rum,Captain Morgan,1730.6,0,165.61,1564.99
9/28/2023 14:14,Smith's Bar,Wine,Yellow Tail,9951.53,0,215.12,9736.41
9/28/2023 18:13,Johnson's Bar,Rum,Malibu,4759.14,0,569.4,4189.74
9/28/2023 22:19,Johnson's Bar,Vodka,Smirnoff,1116.16,1827.81,310.21,2633.76
9/28/2023 20:56,Brown's Bar,Whiskey,Jameson,5818.06,0,577.23,5240.83
9/28/2023 17:43,Brown's Bar,Beer,Heineken,901.71,1517.82,270.26,2149.27
9/28/2023 11:27,Taylor's Bar,Whiskey,Jameson,4145.13,0,445.97,3699.16
9/28/2023 12:24,Taylor's Bar,Vodka,Grey Goose,2752.69,0,448.12,2304.57
9/28/2023 17:39,Anderson's Bar,Wine,Sutter Home,6365.08,1700.84,100.27,7965.65
9/28/2023 11:44,Anderson's Bar,Beer,Budweiser,161.68,0,161.68,0
9/28/2023 22:55,Thomas's Bar,Rum,Bacardi,5465.2,0,541.65,4923.55
9/28/2023 16:55,Thomas's Bar,Whiskey,Jack Daniels,6753.33,0,470.08,6283.25
9/28/2023 14:46,Thomas's Bar,Vodka,Smirnoff,5751.03,0,118.74,5632.29
9/28/2023 10:17,Thomas's Bar,Beer,Miller,0,0,0,0
9/29/2023 21:54,Smith's Bar,Wine,Yellow Tail,9736.41,0,341.29,9395.12
9/29/2023 16:17,Smith's Bar,Whiskey,Jack Daniels,696.02,0,490.21,205.81
9/29/2023 11:11,Smith's Bar,Rum,Captain Morgan,1564.99,0,147.02,1417.97
9/29/2023 11:33,Smith's Bar,Beer,Miller,509.43,0,169.85,339.58
9/29/2023 20:46,Johnson's Bar,Whiskey,Jack Daniels,7092.28,0,222.25,6870.03
9/29/2023 18:07,Johnson's Bar,Vodka,Absolut,4859.09,0,335.22,4523.87
9/29/2023 14:11,Brown's Bar,Wine,Sutter Home,3997.37,1954.98,352.97,5599.38
9/29/2023 13:36,Brown's Bar,Beer,Miller,634.69,1555.09,208.26,1981.52
9/29/2023 11:25,Taylor's Bar,Wine,Barefoot,5938.83,0,453.5,5485.33
9/29/2023 19:46,Taylor's Bar,Rum,Captain Morgan,1531.08,1646.95,118.6,3059.43
9/29/2023 11:20,Anderson's Bar,Whiskey,Jameson,1648.98,0,592.68,1056.3
9/29/2023 19:01,Anderson's Bar,Wine,Sutter Home,7965.65,0,465.35,7500.3
9/29/2023 13:18,Thomas's Bar,Whiskey,Jameson,173.92,648.32,373.5,448.74
9/29/2023 12:15,Thomas's Bar,Beer,Coors,5.68E-13,0,0,5.68E-13
9/29/2023 21:45,Thomas's Bar,Wine,Sutter Home,7.39E-13,0,0,7.39E-13
9/30/2023 12:22,Smith's Bar,Beer,Budweiser,6746.73,0,281.57,6465.16
9/30/2023 10:12,Smith's Bar,Rum,Captain Morgan,1417.97,0,260.57,1157.4
9/30/2023 11:34,Smith's Bar,Vodka,Absolut,1828.16,1423.29,597.32,2654.13
9/30/2023 22:19,Smith's Bar,Wine,Sutter Home,8011.77,0,548.55,7463.22
9/30/2023 14:09,Johnson's Bar,Whiskey,Jack Daniels,6870.03,0,343.82,6526.21
9/30/2023 20:04,Johnson's Bar,Wine,Barefoot,5182.02,0,208.64,4973.38
9/30/2023 13:10,Johnson's Bar,Beer,Budweiser,6006.12,1348.98,555.14,6799.96
9/30/2023 18:02,Brown's Bar,Rum,Captain Morgan,1171.1,0,189.27,981.83
9/30/2023 10:41,Brown's Bar,Beer,Coors,1385.16,0,182.05,1203.11
9/30/2023 16:24,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
9/30/2023 20:22,Taylor's Bar,Beer,Budweiser,1986.38,0,538.55,1447.83
9/30/2023 13:55,Anderson's Bar,Rum,Captain Morgan,10846.09,0,597.97,10248.12
9/30/2023 12:37,Anderson's Bar,Vodka,Absolut,5.68E-13,0,0,5.68E-13
9/30/2023 21:42,Anderson's Bar,Whiskey,Jameson,1056.3,0,425.3,631
9/30/2023 11:33,Thomas's Bar,Whiskey,Jameson,448.74,0,420.43,28.31
9/30/2023 19:15,Thomas's Bar,Wine,Sutter Home,7.39E-13,0,0,7.39E-13
9/30/2023 12:32,Thomas's Bar,Vodka,Absolut,778.97,0,218.77,560.2
9/30/2023 17:29,Thomas's Bar,Rum,Bacardi,4923.55,0,260.88,4662.67
10/1/2023 18:46,Smith's Bar,Wine,Barefoot,657.43,0,484.19,173.24
10/1/2023 16:27,Smith's Bar,Vodka,Smirnoff,546.38,0,112.73,433.65
10/1/2023 15:04,Smith's Bar,Whiskey,Jim Beam,4918.57,561.3,183.74,5296.13
10/1/2023 13:35,Johnson's Bar,Vodka,Smirnoff,2633.76,1469.39,266.07,3837.08
10/1/2023 13:15,Johnson's Bar,Wine,Sutter Home,5940.13,0,195.16,5744.97
10/1/2023 18:02,Brown's Bar,Vodka,Absolut,1003.89,1207.09,446.44,1764.54
10/1/2023 15:28,Brown's Bar,Beer,Miller,1981.52,0,426.98,1554.54
10/1/2023 14:05,Brown's Bar,Rum,Bacardi,7380.02,1074.12,466.08,7988.06
10/1/2023 10:14,Taylor's Bar,Beer,Miller,5.26E-13,0,0,5.26E-13
10/1/2023 13:54,Taylor's Bar,Wine,Sutter Home,0,563.85,121.23,442.62
10/1/2023 15:50,Taylor's Bar,Rum,Captain Morgan,3059.43,890.38,253.17,3696.64
10/1/2023 13:42,Anderson's Bar,Rum,Captain Morgan,10248.12,0,553.22,9694.9
10/1/2023 12:53,Anderson's Bar,Vodka,Grey Goose,1302.42,0,483.08,819.34
10/1/2023 10:22,Thomas's Bar,Rum,Captain Morgan,2990.71,0,358.34,2632.37
10/1/2023 17:44,Thomas's Bar,Whiskey,Jameson,28.31,0,28.31,0
10/1/2023 13:03,Thomas's Bar,Wine,Barefoot,2080.39,0,267.59,1812.8
10/1/2023 19:01,Thomas's Bar,Vodka,Grey Goose,6154.3,0,444.97,5709.33
10/2/2023 14:34,Smith's Bar,Vodka,Grey Goose,7942.75,0,260.09,7682.66
10/2/2023 17:10,Smith's Bar,Beer,Miller,339.58,0,160.93,178.65
10/2/2023 11:50,Johnson's Bar,Wine,Sutter Home,5744.97,1738.06,278.19,7204.84
10/2/2023 17:45,Johnson's Bar,Whiskey,Jack Daniels,6526.21,0,251.93,6274.28
10/2/2023 20:12,Brown's Bar,Wine,Barefoot,3319.1,0,187.4,3131.7
10/2/2023 20:44,Brown's Bar,Beer,Miller,1554.54,0,377.32,1177.22
10/2/2023 16:37,Brown's Bar,Vodka,Absolut,1764.54,0,504.26,1260.28
10/2/2023 22:48,Taylor's Bar,Whiskey,Jameson,3699.16,0,290.78,3408.38
10/2/2023 20:28,Taylor's Bar,Beer,Budweiser,1447.83,0,352.55,1095.28
10/2/2023 16:53,Taylor's Bar,Wine,Barefoot,5485.33,1365.02,143.54,6706.81
10/2/2023 15:29,Anderson's Bar,Vodka,Smirnoff,5940.58,0,367.75,5572.83
10/2/2023 12:41,Anderson's Bar,Beer,Budweiser,0,0,0,0
10/2/2023 19:28,Anderson's Bar,Wine,Yellow Tail,206.37,0,206.37,0
10/2/2023 17:03,Thomas's Bar,Vodka,Absolut,560.2,1803.51,236.54,2127.17
10/2/2023 19:57,Thomas's Bar,Rum,Bacardi,4662.67,0,275.2,4387.47
10/2/2023 10:57,Thomas's Bar,Whiskey,Jim Beam,731.1,0,327.24,403.86
10/2/2023 20:24,Thomas's Bar,Wine,Sutter Home,7.39E-13,1429.36,478.76,950.6
10/3/2023 16:01,Smith's Bar,Whiskey,Jim Beam,5296.13,956.53,201.17,6051.49
10/3/2023 18:43,Smith's Bar,Vodka,Smirnoff,433.65,0,351.53,82.12
10/3/2023 16:47,Smith's Bar,Wine,Barefoot,173.24,0,173.24,2.84E-13
10/3/2023 18:10,Johnson's Bar,Vodka,Absolut,4523.87,0,307.18,4216.69
10/3/2023 18:32,Johnson's Bar,Whiskey,Jameson,7.39E-13,736.89,427.05,309.84
10/3/2023 22:24,Johnson's Bar,Beer,Coors,2625.22,0,249.06,2376.16
10/3/2023 20:50,Johnson's Bar,Rum,Captain Morgan,660.66,1689.05,267.49,2082.22
10/3/2023 18:40,Brown's Bar,Beer,Heineken,2149.27,0,148.2,2001.07
10/3/2023 10:58,Brown's Bar,Vodka,Grey Goose,3700.31,0,108.81,3591.5
10/3/2023 14:16,Brown's Bar,Whiskey,Jack Daniels,1.14E-13,0,0,1.14E-13
10/3/2023 19:22,Taylor's Bar,Rum,Malibu,1603.79,0,226.8,1376.99
10/3/2023 17:23,Taylor's Bar,Whiskey,Jameson,3408.38,0,379.94,3028.44
10/3/2023 22:07,Taylor's Bar,Beer,Miller,5.26E-13,0,0,5.26E-13
10/3/2023 16:46,Anderson's Bar,Whiskey,Jack Daniels,3257.2,542.85,453.64,3346.41
10/3/2023 10:00,Anderson's Bar,Rum,Malibu,3.41E-13,631.46,532.8,98.66
10/3/2023 20:29,Anderson's Bar,Beer,Miller,1849.84,0,510.47,1339.37
10/3/2023 22:29,Thomas's Bar,Rum,Malibu,4484.5,0,390.9,4093.6
10/3/2023 13:08,Thomas's Bar,Beer,Coors,5.68E-13,968.04,441.75,526.29
10/3/2023 19:29,Thomas's Bar,Wine,Yellow Tail,95.62,0,95.62,0
10/4/2023 13:01,Smith's Bar,Wine,Yellow Tail,9395.12,0,559,8836.12
10/4/2023 16:24,Smith's Bar,Vodka,Absolut,2654.13,0,331.09,2323.04
10/4/2023 18:05,Smith's Bar,Rum,Bacardi,4367.48,762.76,517.33,4612.91
10/4/2023 22:40,Johnson's Bar,Wine,Yellow Tail,3020.3,0,278.29,2742.01
10/4/2023 14:40,Johnson's Bar,Rum,Captain Morgan,2082.22,0,156.9,1925.32
10/4/2023 20:46,Brown's Bar,Rum,Bacardi,7988.06,0,365.75,7622.31
10/4/2023 16:34,Brown's Bar,Beer,Miller,1177.22,0,539.17,638.05
10/4/2023 22:44,Taylor's Bar,Beer,Miller,5.26E-13,0,0,5.26E-13
10/4/2023 19:23,Taylor's Bar,Wine,Barefoot,6706.81,0,406.81,6300
10/4/2023 21:11,Taylor's Bar,Vodka,Grey Goose,2304.57,0,506.4,1798.17
10/4/2023 20:27,Anderson's Bar,Wine,Barefoot,7031.53,0,899.69,6131.84
10/4/2023 17:07,Anderson's Bar,Rum,Captain Morgan,9694.9,0,746.81,8948.09
10/4/2023 16:41,Anderson's Bar,Whiskey,Jim Beam,3261.33,0,187.58,3073.75
10/4/2023 20:28,Thomas's Bar,Beer,Miller,0,1921.03,264.63,1656.4
10/4/2023 15:25,Thomas's Bar,Rum,Captain Morgan,2632.37,0,287.51,2344.86
10/5/2023 18:47,Smith's Bar,Beer,Budweiser,6465.16,0,288.7,6176.46
10/5/2023 14:47,Smith's Bar,Whiskey,Jim Beam,6051.49,0,374.47,5677.02
10/5/2023 21:17,Smith's Bar,Wine,Yellow Tail,8836.12,0,247.46,8588.66
10/5/2023 22:00,Johnson's Bar,Vodka,Smirnoff,3837.08,1109.59,285.5,4661.17
10/5/2023 22:53,Johnson's Bar,Whiskey,Jim Beam,782.59,1533.14,502.93,1812.8
10/5/2023 16:20,Johnson's Bar,Rum,Bacardi,725.08,724.2,359.42,1089.86
10/5/2023 18:03,Brown's Bar,Whiskey,Jameson,5240.83,1998.17,147.5,7091.5
10/5/2023 15:02,Brown's Bar,Wine,Yellow Tail,1669.94,1595.23,451.03,2814.14
10/5/2023 17:52,Taylor's Bar,Vodka,Grey Goose,1798.17,0,129.86,1668.31
10/5/2023 16:08,Taylor's Bar,Rum,Captain Morgan,3696.64,0,154.67,3541.97
10/5/2023 14:22,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
10/5/2023 12:36,Anderson's Bar,Whiskey,Jack Daniels,3346.41,0,166.75,3179.66
10/5/2023 16:12,Anderson's Bar,Vodka,Absolut,5.68E-13,1237.23,189.66,1047.57
10/5/2023 15:32,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
10/5/2023 19:08,Anderson's Bar,Beer,Budweiser,0,0,0,0
10/5/2023 16:52,Thomas's Bar,Wine,Yellow Tail,0,0,0,0
10/5/2023 20:15,Thomas's Bar,Whiskey,Jameson,0,0,0,0
10/5/2023 22:27,Thomas's Bar,Vodka,Smirnoff,5632.29,0,384.42,5247.87
10/5/2023 19:32,Thomas's Bar,Beer,Budweiser,2110.63,0,247.53,1863.1
10/6/2023 14:44,Smith's Bar,Vodka,Absolut,2323.04,0,360.42,1962.62
10/6/2023 16:03,Smith's Bar,Wine,Yellow Tail,8588.66,0,139.5,8449.16
10/6/2023 11:20,Smith's Bar,Rum,Malibu,3560.84,0,379.84,3181
10/6/2023 13:53,Smith's Bar,Whiskey,Jim Beam,5677.02,0,334.6,5342.42
10/6/2023 22:21,Johnson's Bar,Whiskey,Jim Beam,1812.8,1813.54,228.52,3397.82
10/6/2023 13:50,Johnson's Bar,Rum,Malibu,4189.74,1546.26,434.53,5301.47
10/6/2023 19:04,Johnson's Bar,Vodka,Absolut,4216.69,0,239.95,3976.74
10/6/2023 22:57,Brown's Bar,Wine,Yellow Tail,2814.14,0,136.35,2677.79
10/6/2023 20:22,Brown's Bar,Whiskey,Jameson,7091.5,0,108.58,6982.92
10/6/2023 22:21,Brown's Bar,Beer,Budweiser,3392.36,0,530.92,2861.44
10/6/2023 12:58,Brown's Bar,Rum,Captain Morgan,981.83,0,330.01,651.82
10/6/2023 21:32,Taylor's Bar,Beer,Miller,5.26E-13,0,0,5.26E-13
10/6/2023 20:05,Taylor's Bar,Rum,Malibu,1376.99,0,140.59,1236.4
10/6/2023 14:14,Taylor's Bar,Vodka,Smirnoff,4.55E-13,0,0,4.55E-13
10/6/2023 20:54,Anderson's Bar,Whiskey,Jack Daniels,3179.66,0,470.85,2708.81
10/6/2023 15:06,Anderson's Bar,Beer,Miller,1339.37,648.06,205.07,1782.36
10/6/2023 15:47,Thomas's Bar,Beer,Coors,526.29,0,356.37,169.92
10/6/2023 17:44,Thomas's Bar,Rum,Bacardi,4387.47,534.73,349.42,4572.78
10/6/2023 21:27,Thomas's Bar,Vodka,Smirnoff,5247.87,0,250.91,4996.96
10/6/2023 19:51,Thomas's Bar,Whiskey,Jack Daniels,6283.25,0,599.31,5683.94
10/7/2023 15:30,Smith's Bar,Vodka,Absolut,1962.62,1634.61,584.68,3012.55
10/7/2023 11:00,Smith's Bar,Rum,Malibu,3181,0,228.54,2952.46
10/7/2023 12:47,Smith's Bar,Wine,Sutter Home,7463.22,0,149.34,7313.88
10/7/2023 15:19,Smith's Bar,Beer,Budweiser,6176.46,0,155.45,6021.01
10/7/2023 10:50,Johnson's Bar,Vodka,Grey Goose,4428.02,1676.1,100.36,6003.76
10/7/2023 19:41,Johnson's Bar,Rum,Captain Morgan,1925.32,0,159.97,1765.35
10/7/2023 11:50,Brown's Bar,Whiskey,Jim Beam,1188.06,0,338.05,850.01
10/7/2023 22:29,Brown's Bar,Beer,Heineken,2001.07,0,401.17,1599.9
10/7/2023 14:13,Brown's Bar,Vodka,Grey Goose,3591.5,856.25,369.25,4078.5
10/7/2023 12:03,Brown's Bar,Wine,Barefoot,3131.7,629.75,428.34,3333.11
10/7/2023 18:52,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
10/7/2023 21:02,Taylor's Bar,Beer,Coors,5170.87,1993.18,536.06,6627.99
10/7/2023 15:16,Taylor's Bar,Whiskey,Jim Beam,1951.3,0,270.99,1680.31
10/7/2023 20:16,Taylor's Bar,Vodka,Smirnoff,4.55E-13,0,0,4.55E-13
10/7/2023 17:27,Anderson's Bar,Beer,Miller,1782.36,0,400.53,1381.83
10/7/2023 11:00,Anderson's Bar,Wine,Sutter Home,7500.3,0,165.82,7334.48
10/7/2023 17:58,Anderson's Bar,Rum,Captain Morgan,8948.09,0,574.63,8373.46
10/7/2023 17:05,Anderson's Bar,Vodka,Smirnoff,5572.83,0,153.87,5418.96
10/7/2023 10:25,Thomas's Bar,Vodka,Smirnoff,4996.96,0,422.7,4574.26
10/7/2023 14:42,Thomas's Bar,Beer,Budweiser,1863.1,0,1048.77,814.33
10/8/2023 18:03,Smith's Bar,Vodka,Grey Goose,7682.66,0,436.21,7246.45
10/8/2023 10:34,Smith's Bar,Wine,Yellow Tail,8449.16,0,327.39,8121.77
10/8/2023 11:46,Smith's Bar,Beer,Miller,178.65,706.55,209.16,676.04
10/8/2023 18:41,Johnson's Bar,Vodka,Smirnoff,4661.17,0,258.79,4402.38
10/8/2023 16:09,Johnson's Bar,Rum,Captain Morgan,1765.35,0,410.7,1354.65
10/8/2023 19:53,Johnson's Bar,Beer,Coors,2376.16,0,124.39,2251.77
10/8/2023 13:41,Brown's Bar,Whiskey,Jack Daniels,1.14E-13,0,0,1.14E-13
10/8/2023 20:45,Brown's Bar,Vodka,Absolut,1260.28,0,436.77,823.51
10/8/2023 10:17,Brown's Bar,Beer,Budweiser,2861.44,0,310.46,2550.98
10/8/2023 17:02,Taylor's Bar,Vodka,Absolut,5.68E-14,0,0,5.68E-14
10/8/2023 16:26,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
10/8/2023 17:57,Anderson's Bar,Wine,Barefoot,6131.84,0,253.23,5878.61
10/8/2023 19:26,Anderson's Bar,Whiskey,Jack Daniels,2708.81,0,210.39,2498.42
10/8/2023 19:19,Anderson's Bar,Rum,Malibu,98.66,1179.81,590.28,688.19
10/8/2023 16:27,Anderson's Bar,Beer,Miller,1381.83,0,473.98,907.85
10/8/2023 13:07,Thomas's Bar,Beer,Coors,169.92,0,169.92,5.40E-13
10/8/2023 16:15,Thomas's Bar,Rum,Malibu,4093.6,0,422.66,3670.94
10/8/2023 19:27,Thomas's Bar,Vodka,Grey Goose,5709.33,1368.3,555.71,6521.92
10/8/2023 11:27,Thomas's Bar,Whiskey,Jim Beam,403.86,1509.61,536.11,1377.36
10/9/2023 11:26,Smith's Bar,Vodka,Grey Goose,7246.45,0,191.01,7055.44
10/9/2023 17:15,Smith's Bar,Rum,Malibu,2952.46,0,175.75,2776.71
10/9/2023 16:41,Smith's Bar,Beer,Heineken,1769.66,0,110.87,1658.79
10/9/2023 16:46,Smith's Bar,Wine,Sutter Home,7313.88,0,340.26,6973.62
10/9/2023 13:58,Johnson's Bar,Beer,Miller,1164.69,0,598.82,565.87
10/9/2023 18:33,Johnson's Bar,Rum,Captain Morgan,1354.65,0,590.2,764.45
10/9/2023 18:49,Johnson's Bar,Whiskey,Jack Daniels,6274.28,0,284.08,5990.2
10/9/2023 14:42,Johnson's Bar,Vodka,Grey Goose,6003.76,1241.29,405.27,6839.78
10/9/2023 11:35,Brown's Bar,Vodka,Grey Goose,4078.5,0,272.22,3806.28
10/9/2023 13:13,Brown's Bar,Beer,Miller,638.05,0,157.52,480.53
10/9/2023 20:32,Brown's Bar,Wine,Yellow Tail,2677.79,0,244.03,2433.76
10/9/2023 18:44,Brown's Bar,Rum,Malibu,1626.77,0,275.05,1351.72
10/9/2023 19:40,Taylor's Bar,Wine,Barefoot,6300,1925.76,209.02,8016.74
10/9/2023 18:48,Taylor's Bar,Beer,Heineken,8152.49,1625.8,494.31,9283.98
10/9/2023 14:34,Taylor's Bar,Vodka,Grey Goose,1668.31,0,325.91,1342.4
10/9/2023 16:42,Anderson's Bar,Beer,Budweiser,0,0,0,0
10/9/2023 20:40,Anderson's Bar,Whiskey,Jameson,631,0,327.16,303.84
10/9/2023 10:42,Anderson's Bar,Rum,Malibu,688.19,0,105.44,582.75
10/9/2023 13:04,Thomas's Bar,Beer,Budweiser,814.33,0,212.71,601.62
10/9/2023 13:27,Thomas's Bar,Rum,Malibu,3670.94,1159.08,516.32,4313.7
10/9/2023 12:15,Thomas's Bar,Whiskey,Jack Daniels,5683.94,881.8,548.8,6016.94
10/10/2023 18:41,Smith's Bar,Wine,Sutter Home,6973.62,1060.58,477.2,7557
10/10/2023 16:44,Smith's Bar,Rum,Bacardi,4612.91,0,334.34,4278.57
10/10/2023 19:09,Smith's Bar,Vodka,Absolut,3012.55,0,335.72,2676.83
10/10/2023 16:51,Johnson's Bar,Vodka,Absolut,3976.74,1492.34,164.49,5304.59
10/10/2023 15:22,Johnson's Bar,Rum,Malibu,5301.47,0,164.73,5136.74
10/10/2023 19:50,Brown's Bar,Rum,Bacardi,7622.31,0,360.19,7262.12
10/10/2023 16:41,Brown's Bar,Whiskey,Jack Daniels,1.14E-13,0,0,1.14E-13
10/10/2023 20:37,Taylor's Bar,Wine,Yellow Tail,0,0,0,0
10/10/2023 19:58,Taylor's Bar,Beer,Miller,5.26E-13,0,0,5.26E-13
10/10/2023 15:32,Anderson's Bar,Wine,Yellow Tail,0,0,0,0
10/10/2023 19:20,Anderson's Bar,Vodka,Smirnoff,5418.96,0,563.69,4855.27
10/10/2023 18:52,Anderson's Bar,Beer,Heineken,0,0,0,0
10/10/2023 12:28,Thomas's Bar,Vodka,Grey Goose,6521.92,0,187.88,6334.04
10/10/2023 20:50,Thomas's Bar,Beer,Heineken,388.71,1383.77,471.74,1300.74
10/10/2023 14:01,Thomas's Bar,Wine,Barefoot,1812.8,0,516.87,1295.93
10/10/2023 20:04,Thomas's Bar,Whiskey,Jim Beam,1377.36,0,319.31,1058.05
10/11/2023 13:44,Smith's Bar,Beer,Miller,676.04,0,413.38,262.66
10/11/2023 17:53,Smith's Bar,Rum,Malibu,2776.71,594.9,148.98,3222.63
10/11/2023 10:46,Johnson's Bar,Whiskey,Jameson,309.84,0,309.84,7.96E-13
10/11/2023 11:39,Johnson's Bar,Beer,Budweiser,6799.96,0,413.62,6386.34
10/11/2023 22:27,Johnson's Bar,Vodka,Smirnoff,4402.38,0,393.67,4008.71
10/11/2023 10:28,Johnson's Bar,Wine,Yellow Tail,2742.01,0,240.83,2501.18
10/11/2023 10:39,Brown's Bar,Wine,Yellow Tail,2433.76,0,544,1889.76
10/11/2023 22:50,Brown's Bar,Vodka,Absolut,823.51,0,239.97,583.54
10/11/2023 13:42,Brown's Bar,Rum,Bacardi,7262.12,0,420.92,6841.2
10/11/2023 20:51,Taylor's Bar,Beer,Miller,5.26E-13,1541.18,570.23,970.95
10/11/2023 18:52,Taylor's Bar,Whiskey,Jameson,3028.44,0,272.77,2755.67
10/11/2023 21:56,Taylor's Bar,Vodka,Grey Goose,1342.4,818.97,321.5,1839.87
10/11/2023 20:17,Anderson's Bar,Wine,Barefoot,5878.61,0,147.47,5731.14
10/11/2023 21:40,Anderson's Bar,Beer,Heineken,0,0,0,0
10/11/2023 18:56,Thomas's Bar,Whiskey,Jim Beam,1058.05,0,314.09,743.96
10/11/2023 13:45,Thomas's Bar,Vodka,Grey Goose,6334.04,0,508.42,5825.62
10/11/2023 21:12,Thomas's Bar,Rum,Bacardi,4572.78,0,253.02,4319.76
10/12/2023 11:04,Smith's Bar,Whiskey,Jameson,0,1494.03,190.1,1303.93
10/12/2023 20:27,Smith's Bar,Vodka,Smirnoff,82.12,0,82.12,3.41E-13
10/12/2023 19:09,Johnson's Bar,Vodka,Smirnoff,4008.71,0,549.62,3459.09
10/12/2023 20:35,Johnson's Bar,Rum,Captain Morgan,764.45,1807.89,236.73,2335.61
10/12/2023 12:00,Johnson's Bar,Wine,Barefoot,4973.38,0,223.92,4749.46
10/12/2023 10:06,Johnson's Bar,Beer,Coors,2251.77,0,345.69,1906.08
10/12/2023 17:42,Brown's Bar,Beer,Miller,480.53,1586.77,122.62,1944.68
10/12/2023 19:49,Brown's Bar,Rum,Captain Morgan,651.82,0,113.5,538.32
10/12/2023 17:01,Brown's Bar,Vodka,Absolut,583.54,884.18,575.79,891.93
10/12/2023 19:02,Brown's Bar,Whiskey,Jim Beam,850.01,0,554.33,295.68
10/12/2023 16:55,Taylor's Bar,Wine,Barefoot,8016.74,0,111.54,7905.2
10/12/2023 13:01,Taylor's Bar,Rum,Captain Morgan,3541.97,0,213.19,3328.78
10/12/2023 14:15,Taylor's Bar,Beer,Budweiser,1095.28,0,510.1,585.18
10/12/2023 10:35,Taylor's Bar,Whiskey,Jim Beam,1680.31,1738.72,536.43,2882.6
10/12/2023 11:50,Anderson's Bar,Whiskey,Jim Beam,3073.75,0,221.13,2852.62
10/12/2023 20:08,Anderson's Bar,Wine,Barefoot,5731.14,0,354.91,5376.23
10/12/2023 21:39,Thomas's Bar,Wine,Yellow Tail,0,1303.62,145.7,1157.92
10/12/2023 10:08,Thomas's Bar,Vodka,Grey Goose,5825.62,0,396.08,5429.54
10/12/2023 14:35,Thomas's Bar,Beer,Heineken,1300.74,1671.86,125.71,2846.89
10/12/2023 16:30,Thomas's Bar,Rum,Captain Morgan,2344.86,0,223.03,2121.83
10/13/2023 15:14,Smith's Bar,Beer,Budweiser,6021.01,1529.02,425.07,7124.96
10/13/2023 13:39,Smith's Bar,Wine,Barefoot,2.84E-13,1751.34,192.09,1559.25
10/13/2023 17:37,Johnson's Bar,Whiskey,Jim Beam,3397.82,723.51,372.21,3749.12
10/13/2023 14:29,Johnson's Bar,Rum,Captain Morgan,2335.61,0,221.68,2113.93
10/13/2023 20:20,Johnson's Bar,Wine,Barefoot,4749.46,0,130.66,4618.8
10/13/2023 20:02,Johnson's Bar,Beer,Budweiser,6386.34,977,387.88,6975.46
10/13/2023 22:22,Brown's Bar,Beer,Heineken,1599.9,0,526.57,1073.33
10/13/2023 18:35,Brown's Bar,Vodka,Grey Goose,3806.28,613.14,150.88,4268.54
10/13/2023 22:09,Brown's Bar,Rum,Captain Morgan,538.32,856.16,212.18,1182.3
10/13/2023 18:36,Taylor's Bar,Beer,Miller,970.95,0,278.19,692.76
